AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,CODARANCELARIO,SECTOR,PRODUCTOGRAL,PRODUCTO,MONTOFOB(US$),PESOTONELADAS,anio,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,TIPOOPERACION,CLASIFICACION
2022,Marzo,Estados Unidos de América,,,San Antonio,8092919,No minero,,Cerezas,-5613.64,17.089,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,San Antonio,8092919,No minero,,Cerezas,-128.44,0.391,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,San Antonio,8092919,No minero,,Cerezas,28054.58,5.676,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,San Antonio,8092919,No minero,,Cerezas,148280.03,30.0,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,San Antonio,8119089,No minero,,Cerezas,45763.2,22.8,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,San Antonio,8119089,No minero,,Cerezas,207547.98,75.15669,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,-15523.5,39.09963,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,-9562.32,7.9344,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,-400.97,1.02537,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,553.13,0.15525,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,7521.55,3.23576,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,8865.85,2.412,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,10572.55,26.7438,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,12547.12,8.728,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,64825.17,19.527,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,68039.56,24.79848,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,89972.42,24.0,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,114449.61,17.48,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,189225.04,34.80475,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,227580.62,74.688,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,341117.74,64.2048,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8092919,No minero,,Cerezas,493907.09,134.37,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,4281.96,0.38306,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,10875.6,3.29022,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,12604.54,3.73748,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,12688.2,3.83859,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,48960.0,22.956,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,137289.6,68.4,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,171840.0,51.648,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Hong Kong (Región administrativa especial de China),,,San Antonio,8092919,No minero,,Cerezas,34948.41,21.0448,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Hong Kong (Región administrativa especial de China),,,San Antonio,8092919,No minero,,Cerezas,128734.8,46.344,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Hong Kong (Región administrativa especial de China),,,Valparaíso,8092919,No minero,,Cerezas,682.94,0.456,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Hong Kong (Región administrativa especial de China),,,Valparaíso,8092919,No minero,,Cerezas,1687.14,0.548,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Hong Kong (Región administrativa especial de China),,,Valparaíso,8092919,No minero,,Cerezas,28279.06,18.91096,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Hong Kong (Región administrativa especial de China),,,Valparaíso,8092919,No minero,,Cerezas,62973.3,21.052,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,India,,,Valparaíso,8092919,No minero,,Cerezas,43169.3,3.948,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,India,,,Valparaíso,8092919,No minero,,Cerezas,109977.68,42.17088,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Japón,,,San Antonio,8119089,No minero,,Cerezas,68194.8,24.3162,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Japón,,,San Antonio,8119089,No minero,,Cerezas,173740.0,50.58,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Países Bajos,,,Valparaíso,8092919,No minero,,Cerezas,48786.0,22.08,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Países Bajos,,,Valparaíso,8092919,No minero,,Cerezas,55200.0,20.976,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Panamá,,,Valparaíso,8092919,No minero,,Cerezas,7215.31,0.7994,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Panamá,,,Valparaíso,8092919,No minero,,Cerezas,17459.2,17.6,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Puerto Rico,,,Valparaíso,8092919,No minero,,Cerezas,1250.64,0.89468,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Puerto Rico,,,Valparaíso,8092919,No minero,,Cerezas,3593.94,2.57104,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Puerto Rico,,,Valparaíso,8092919,No minero,,Cerezas,18385.56,5.52,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Reino Unido,,,San Antonio,8092919,No minero,,Cerezas,-3108.97,19.44,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Reino Unido,,,San Antonio,8092919,No minero,,Cerezas,49153.0,14.028,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Reino Unido,,,San Antonio,8092919,No minero,,Cerezas,97513.0,20.608,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Reino Unido,,,Valparaíso,8092919,No minero,,Cerezas,150555.33,40.8506,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Reino Unido,,,Valparaíso,8092919,No minero,,Cerezas,451726.94,176.4848,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Tailandia,,,Valparaíso,8092919,No minero,,Cerezas,159144.0,20.829,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Taiwán (Formosa),,,San Antonio,8092919,No minero,,Cerezas,17000.0,3.108,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Taiwán (Formosa),,,San Antonio,8092919,No minero,,Cerezas,60831.79,12.5048,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Taiwán (Formosa),,,Valparaíso,8092919,No minero,,Cerezas,3019.51,2.208,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Taiwán (Formosa),,,Valparaíso,8092919,No minero,,Cerezas,26269.2,21.474,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Taiwán (Formosa),,,Valparaíso,8092919,No minero,,Cerezas,104623.42,65.136,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Taiwán (Formosa),,,Valparaíso,8092919,No minero,,Cerezas,117465.58,35.328,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Marzo,Vietnam,,,Valparaíso,8092919,No minero,,Cerezas,255364.2,41.9004,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Australia,,,Talcahuano,8119089,No minero,,Cerezas,104978.52,35.0644,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Canadá,,,Talcahuano,8119089,No minero,,Cerezas,624479.87,198.64066,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Talcahuano,8119081,No minero,,Cerezas,2312.15,0.6426,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Talcahuano,8119081,No minero,,Cerezas,46998.54,13.2426,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,6.81,0.01411,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,201-SALIDA DE MERCANCÍAS SIN CARÁCTER COMERCIAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,75794.55,22.84241,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,110404.9,47.6918,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,128564.86,49.0245,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,312403.64,99.7316,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,150605.47,48.45296,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Japón,,,Talcahuano,8119089,No minero,,Cerezas,68194.8,24.3162,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Nueva Zelandia,,,Talcahuano,8119089,No minero,,Cerezas,2669.94,0.91,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,España,,,Metropolitana,8092190,No minero,,Cerezas,500.0,0.06,2022,Metropolitana,Courier/Aéreo,Aerop. A. Merino Benítez,,204-DECLARACIÓN ÚNICA DE SALIDA DE TRÁMITE SIMPLIFICADO (DUSSI),Frutas y frutos
2022,Abril,Estados Unidos de América,,,Metropolitana,8092190,No minero,,Cerezas,33869.7,7.947,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Argentina,,,Los Andes,8121090,No minero,,Cerezas,3354.0,3.0,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Argentina,,,Los Andes,8121090,No minero,,Cerezas,45864.0,45.88,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Brasil,,,Los Andes,8092919,No minero,,Cerezas,43440.0,16.512,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Brasil,,,Los Andes,8121090,No minero,,Cerezas,3354.0,3.0,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Brasil,,,Los Andes,8121090,No minero,,Cerezas,45864.0,43.12,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,China,,,San Antonio,8092919,No minero,,Cerezas,531405.0,111.507,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,China,,,Valparaíso,8092919,No minero,,Cerezas,101330.0,20.16,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,China,,,Valparaíso,8092919,No minero,,Cerezas,375676.2,102.051,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Colombia,,,San Antonio,8121090,No minero,,Cerezas,38220.0,44.5,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Colombia,,,San Antonio,8121090,No minero,,Cerezas,46475.0,50.04,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Colombia,,,Valparaíso,8121010,No minero,,Cerezas,68230.5,80.0,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Corea del Sur,,,San Antonio,8119089,No minero,,Cerezas,46381.4,13.44,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,1812.6,0.54837,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,82783.01,25.0878,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Japón,,,San Antonio,8119089,No minero,,Cerezas,24820.0,7.21,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,México,,,San Antonio,8121090,No minero,,Cerezas,89440.0,80.0,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Nueva Zelandia,,,San Antonio,8119089,No minero,,Cerezas,16019.64,5.46,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Abril,Tailandia,,,San Antonio,8119089,No minero,,Cerezas,11715.33,3.2,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Australia,,,Talcahuano,8119089,No minero,,Cerezas,106797.6,35.672,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Canadá,,,Talcahuano,8119089,No minero,,Cerezas,7269.48,2.688,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Canadá,,,Talcahuano,8119089,No minero,,Cerezas,112748.76,24.87593,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Corea del Sur,,,Talcahuano,8119089,No minero,,Cerezas,64931.95,24.3162,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Corea del Sur,,,Talcahuano,8119089,No minero,,Cerezas,68022.78,24.242,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Corea del Sur,,,Talcahuano,8119089,No minero,,Cerezas,52186.0,22.752,2022,Biobío,"Marítima, Fluvial y Lacustre",Lirquén,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,118342.28,50.0192,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,142039.49,62.1785,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,398177.92,125.155,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,160725.45,50.5661,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,India,,,Talcahuano,8119089,No minero,,Cerezas,2607.69,1.411,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Japón,,,Talcahuano,8119089,No minero,,Cerezas,38085.4,13.5801,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Tailandia,,,Talcahuano,8119089,No minero,,Cerezas,5846.86,1.6,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Tailandia,,,Talcahuano,8119089,No minero,,Cerezas,8754.54,2.4,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,China,,,Metropolitana,8092190,No minero,,Cerezas,893443.77,169.757,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,China,,,Metropolitana,8092919,No minero,,Cerezas,46121.95,7.013,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,China,,,Metropolitana,8092919,No minero,,Cerezas,83338.69,11.185,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,China,,,Metropolitana,8092919,No minero,,Cerezas,83410.02,9.341,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,España,,,Metropolitana,8092190,No minero,,Cerezas,10488.74,9.06371,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Metropolitana,8092190,No minero,,Cerezas,6697.85,10.6395,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Metropolitana,8092919,No minero,,Cerezas,15927.19,2.856,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Metropolitana,8092919,No minero,,Cerezas,24177.31,12.375,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,India,,,Metropolitana,8092190,No minero,,Cerezas,23541.22,11.37539,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Italia,,,Metropolitana,8092919,No minero,,Cerezas,29111.85,3.612,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Japón,,,Metropolitana,8092919,No minero,,Cerezas,21332.59,2.349,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Países Bajos,,,Metropolitana,8092190,No minero,,Cerezas,-2574.86,3.30032,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Venezuela,,,Metropolitana,8092190,No minero,,Cerezas,21267.6,2.8896,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Argentina,,,Los Andes,8121090,No minero,,Cerezas,37500.25,83.001,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Canadá,,,Valparaíso,8119081,No minero,,Cerezas,202667.6,38.39166,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,China,,,San Antonio,8092919,No minero,,Cerezas,125358.6,22.464,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,China,,,Valparaíso,8092919,No minero,,Cerezas,21682.09,22.1152,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Colombia,,,San Antonio,8121090,No minero,,Cerezas,28670.2,33.53,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Colombia,,,San Antonio,8121090,No minero,,Cerezas,41430.8,37.62,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
