AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,MONTOFOB(US$),PESOTONELADAS,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB
2018,Enero,India,El Maule,Aerop. A. Merino Benítez,Metropolitana,11305.5,1.991,,,,
2018,Enero,India,El Maule,Aerop. A. Merino Benítez,Metropolitana,103564.44,12.177,,,,
2018,Enero,India,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,9514.05,1.441,,,,
2018,Enero,India,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,5242.0,0.71,,,,
2018,Enero,India,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,48531.56,7.788,,,,
2018,Enero,Irlanda,El Maule,Aerop. A. Merino Benítez,Metropolitana,6308.08,1.392,,,,
2018,Enero,Islandia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,23055.89,3.59,,,,
2018,Enero,Italia,El Maule,Aerop. A. Merino Benítez,Metropolitana,64613.22,14.186,,,,
2018,Enero,Italia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8358.63,1.371,,,,
2018,Enero,Italia,El Maule,Aerop. A. Merino Benítez,Metropolitana,12240.0,2.04,,,,
2018,Enero,Italia,El Maule,Aerop. A. Merino Benítez,Metropolitana,38125.5,7.575,,,,
2018,Enero,Italia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,20207.06,3.548,,,,
2018,Enero,Italia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,6295.22,0.786,,,,
2018,Enero,Italia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,21282.64,2.84,,,,
2018,Enero,Italia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,149041.44,21.12,,,,
2018,Enero,Italia,O'Higgins,Cristo Redentor (Los Libertadores),Los Andes,61373.69,5.9112,,,,
2018,Enero,Japón,El Maule,Aerop. A. Merino Benítez,Metropolitana,30664.0,3.235,,,,
2018,Enero,Japón,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,12136.02,2.237,,,,
2018,Enero,Japón,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,35434.7,6.075,,,,
2018,Enero,Kazajstán,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,7440.0,0.708,,,,
2018,Enero,Malasia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,11279.4,1.47,,,,
2018,Enero,Malasia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,9472.0,1.748,,,,
2018,Enero,Malasia,Metropolitana,Valparaíso,Valparaíso,62976.0,23.04,,,,
2018,Enero,Malasia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,15199.8,2.086,,,,
2018,Enero,Martinica,Atacama,Valparaíso,Valparaíso,25584.0,6.396,,,,
2018,Enero,México,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,110749.0,17.693,,,,
2018,Enero,México,Metropolitana,San Antonio,San Antonio,41723.85,11.148,,,,
2018,Enero,México,O'Higgins,Valparaíso,Valparaíso,67475.0,13.104,,,,
2018,Enero,México,O'Higgins,Valparaíso,Valparaíso,126965.0,23.184,,,,
2018,Enero,Otros,Atacama,Valparaíso,Valparaíso,25056.0,5.184,,,,
2018,Enero,Países Bajos,El Maule,Aerop. A. Merino Benítez,Metropolitana,15826.74,2.72,,,,
2018,Enero,Países Bajos,El Maule,Aerop. A. Merino Benítez,Metropolitana,14059.49,4.176,,,,
2018,Enero,Países Bajos,El Maule,Valparaíso,Valparaíso,82082.79,21.344,,,,
2018,Enero,Países Bajos,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,19603.13,1.98,,,,
2018,Enero,Países Bajos,Metropolitana,Valparaíso,Valparaíso,92929.81,23.2,,,,
2018,Enero,Países Bajos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,15300.91,2.083,,,,
2018,Enero,Países Bajos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8609.03,2.829,,,,
2018,Enero,Países Bajos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,16814.35,3.549,,,,
2018,Enero,Países Bajos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,27872.15,9.849,,,,
2018,Enero,Países Bajos,O'Higgins,Valparaíso,Valparaíso,83450.9,21.216,,,,
2018,Enero,Países Bajos,O'Higgins,Valparaíso,Valparaíso,149393.0,42.688,,,,
2018,Enero,Países Bajos,O'Higgins,Valparaíso,Valparaíso,200452.63,61.514,,,,
2018,Enero,Países Bajos,O'Higgins,Valparaíso,Valparaíso,426537.08,104.4756,,,,
2018,Enero,Panamá,Atacama,Valparaíso,Valparaíso,10793.89,2.112,,,,
2018,Enero,Panamá,El Maule,Aerop. A. Merino Benítez,Metropolitana,5096.6,0.712,,,,
2018,Enero,Panamá,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,3229.2,0.8766,,,,
2018,Enero,Perú,El Maule,Concordia (Chacalluta),Arica,52554.0,29.319,,,,
2018,Enero,Perú,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,5945.65,1.433,,,,
2018,Enero,Perú,O'Higgins,Concordia (Chacalluta),Arica,80944.0,100.372,,,,
2018,Enero,Polinesia Francesa,El Maule,Aerop. A. Merino Benítez,Metropolitana,4512.8,0.4836,,,,
2018,Enero,Polinesia Francesa,El Maule,Aerop. A. Merino Benítez,Metropolitana,28830.29,4.4768,,,,
2018,Enero,Polinesia Francesa,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,21260.52,1.997,,,,
2018,Enero,Portugal,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,18212.9,3.534,,,,
2018,Enero,Puerto Rico,El Maule,Valparaíso,Valparaíso,9200.0,2.1344,,,,
2018,Enero,Puerto Rico,O'Higgins,Valparaíso,Valparaíso,4.0,4.416,,,,
2018,Enero,Reino Unido,Biobío,Coronel,Talcahuano,132965.0,60.72,,,,
2018,Enero,Reino Unido,El Maule,Aerop. A. Merino Benítez,Metropolitana,57300.64,13.2116,,,,
2018,Enero,Reino Unido,El Maule,Valparaíso,Valparaíso,56110.45,21.344,,,,
2018,Enero,Reino Unido,El Maule,Valparaíso,Valparaíso,275096.21,58.949,,,,
2018,Enero,Reino Unido,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,53210.0,7.338,,,,
2018,Enero,Reino Unido,Metropolitana,Valparaíso,Valparaíso,100675.82,40.6096,,,,
2018,Enero,Reino Unido,Metropolitana,Valparaíso,Valparaíso,355488.0,69.6,,,,
2018,Enero,Reino Unido,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,73640.04,16.054,,,,
2018,Enero,Reino Unido,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,153815.23,26.833,,,,
2018,Enero,Reino Unido,O'Higgins,Valparaíso,Valparaíso,421241.89,105.29,,,,
2018,Enero,Reino Unido,O'Higgins,Valparaíso,Valparaíso,941036.0,256.128,,,,
2018,Enero,Reino Unido,O'Higgins,Valparaíso,Valparaíso,911101.34,267.81984,,,,
2018,Enero,Reino Unido,Valparaíso,Aerop. A. Merino Benítez,Metropolitana,21080.1,6.381,,,,
2018,Enero,Reino Unido,Valparaíso,Valparaíso,Valparaíso,70332.48,19.6564,,,,
2018,Enero,Reino Unido,Valparaíso,Valparaíso,Valparaíso,162832.0,42.688,,,,
2018,Enero,República Dominicana,Atacama,Valparaíso,Valparaíso,3375.41,0.72,,,,
2018,Enero,República Dominicana,Atacama,Valparaíso,Valparaíso,7360.0,2.1344,,,,
2018,Enero,Rusia,El Maule,Aerop. A. Merino Benítez,Metropolitana,72710.75,9.048,,,,
2018,Enero,Rusia,El Maule,Aerop. A. Merino Benítez,Metropolitana,79181.68,9.631,,,,
2018,Enero,Rusia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,3062.72,0.774,,,,
2018,Enero,Rusia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,23937.9,2.86,,,,
2018,Enero,Rusia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,24125.6,2.924,,,,
2018,Enero,Rusia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8260.64,0.658,,,,
2018,Enero,Rusia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,58242.42,7.077,,,,
2018,Enero,Rusia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,86585.11,9.343,,,,
2018,Enero,Rusia,O'Higgins,Valparaíso,Valparaíso,107654.0,15.6,,,,
2018,Enero,Singapur,El Maule,Valparaíso,Valparaíso,58236.26,13.248,,,,
2018,Enero,Singapur,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,3470.52,0.7,,,,
2018,Enero,Singapur,Metropolitana,Valparaíso,Valparaíso,77687.0,15.6,,,,
2018,Enero,Singapur,O'Higgins,Valparaíso,Valparaíso,30235.47,22.272,,,,
2018,Enero,Singapur,O'Higgins,Valparaíso,Valparaíso,50457.6,23.04,,,,
2018,Enero,Singapur,O'Higgins,Valparaíso,Valparaíso,315579.26,92.096,,,,
2018,Enero,Suiza,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,4864.0,0.777,,,,
2018,Enero,Tailandia,El Maule,Aerop. A. Merino Benítez,Metropolitana,52380.0,6.175,,,,
2018,Enero,Tailandia,El Maule,Aerop. A. Merino Benítez,Metropolitana,106147.43,18.303,,,,
2018,Enero,Tailandia,El Maule,Aerop. A. Merino Benítez,Metropolitana,135664.0,18.704,,,,
2018,Enero,Tailandia,El Maule,Valparaíso,Valparaíso,81289.12,20.6745,,,,
2018,Enero,Tailandia,El Maule,Valparaíso,Valparaíso,170857.0,33.3515,,,,
2018,Enero,Tailandia,El Maule,Valparaíso,Valparaíso,313206.4,59.4,,,,
2018,Enero,Tailandia,El Maule,Valparaíso,Valparaíso,434183.0,75.954,,,,
2018,Enero,Tailandia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,11343.87,5.021,,,,
2018,Enero,Tailandia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,37800.0,6.271,,,,
2018,Enero,Tailandia,Metropolitana,Valparaíso,Valparaíso,247716.0,45.12,,,,
2018,Enero,Tailandia,Metropolitana,Valparaíso,Valparaíso,286568.0,60.0,,,,
2018,Enero,Tailandia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,27886.7,3.55,,,,
2018,Enero,Tailandia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,20634.22,4.202,,,,
2018,Enero,Tailandia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,140816.43,16.405,,,,
2018,Enero,Tailandia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,103482.88,28.536,,,,
2018,Enero,Tailandia,O'Higgins,Valparaíso,Valparaíso,66370.6,22.0,,,,
2018,Enero,Tailandia,O'Higgins,Valparaíso,Valparaíso,201890.03,32.8,,,,
2018,Enero,Tailandia,O'Higgins,Valparaíso,Valparaíso,440046.18,99.872,,,,
2018,Enero,Tailandia,Valparaíso,Valparaíso,Valparaíso,146383.48,22.7315,,,,
2018,Enero,Tailandia,Valparaíso,Valparaíso,Valparaíso,121362.0,23.04,,,,
2018,Enero,Taiwán (Formosa),Biobío,Valparaíso,Valparaíso,48892.39,19.36,,,,
2018,Enero,Taiwán (Formosa),Biobío,Valparaíso,Valparaíso,92559.62,22.08,,,,
2018,Enero,Taiwán (Formosa),Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8480.0,1.252,,,,
2018,Enero,Taiwán (Formosa),El Maule,Aerop. A. Merino Benítez,Metropolitana,42288.95,5.018,,,,
2018,Enero,Taiwán (Formosa),El Maule,Aerop. A. Merino Benítez,Metropolitana,64721.57,7.113,,,,
2018,Enero,Taiwán (Formosa),El Maule,Aerop. A. Merino Benítez,Metropolitana,66200.27,10.282,,,,
2018,Enero,Taiwán (Formosa),El Maule,Aerop. A. Merino Benítez,Metropolitana,69194.4,11.903,,,,
2018,Enero,Taiwán (Formosa),El Maule,Aerop. A. Merino Benítez,Metropolitana,438448.01,56.2788,,,,
2018,Enero,Taiwán (Formosa),El Maule,Lirquén,Talcahuano,543505.75,127.9168,,,,
2018,Enero,Taiwán (Formosa),El Maule,San Antonio,San Antonio,105543.5,22.08,,,,
2018,Enero,Taiwán (Formosa),El Maule,San Antonio,San Antonio,95450.0,22.908,,,,
2018,Enero,Taiwán (Formosa),El Maule,San Antonio,San Antonio,501874.8,120.704,,,,
2018,Enero,Taiwán (Formosa),El Maule,San Vicente,Talcahuano,182052.2,42.688,,,,
2018,Enero,Taiwán (Formosa),El Maule,Valparaíso,Valparaíso,122620.84,22.908,,,,
2018,Enero,Taiwán (Formosa),El Maule,Valparaíso,Valparaíso,359067.76,60.6295,,,,
2018,Enero,Taiwán (Formosa),El Maule,Valparaíso,Valparaíso,397230.49,89.328,,,,
2018,Enero,Taiwán (Formosa),El Maule,Valparaíso,Valparaíso,1207800.38,308.216,,,,
2018,Enero,Taiwán (Formosa),La Araucanía,San Antonio,San Antonio,155072.12,20.24,,,,
2018,Enero,Taiwán (Formosa),La Araucanía,Valparaíso,Valparaíso,200104.6,22.08,,,,
2018,Enero,Taiwán (Formosa),Metropolitana,Aerop. A. Merino Benítez,Metropolitana,20995.01,5.305,,,,
2018,Enero,Taiwán (Formosa),Metropolitana,Aerop. A. Merino Benítez,Metropolitana,109643.85,13.133,,,,
2018,Enero,Taiwán (Formosa),Metropolitana,Aerop. A. Merino Benítez,Metropolitana,98579.34,21.288,,,,
2018,Enero,Taiwán (Formosa),Metropolitana,San Antonio,San Antonio,63168.69,20.6816,,,,
2018,Enero,Taiwán (Formosa),Metropolitana,Valparaíso,Valparaíso,235676.16,61.248,,,,
2018,Enero,Taiwán (Formosa),Metropolitana,Valparaíso,Valparaíso,319621.3,67.03,,,,
2018,Enero,Taiwán (Formosa),Metropolitana,Valparaíso,Valparaíso,592802.58,145.9588,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,Aerop. A. Merino Benítez,Metropolitana,5351.1,1.352,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,Aerop. A. Merino Benítez,Metropolitana,90944.07,17.579,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,Aerop. A. Merino Benítez,Metropolitana,188034.54,28.021,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,Aerop. A. Merino Benítez,Metropolitana,167703.25,45.843,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,San Antonio,San Antonio,297407.25,66.352,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,Valparaíso,Valparaíso,637089.75,176.6961,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,Valparaíso,Valparaíso,673919.95,202.50845,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,Valparaíso,Valparaíso,1874751.12,264.0064,,,,
2018,Enero,Taiwán (Formosa),O'Higgins,Valparaíso,Valparaíso,1907099.1,455.2702,,,,
2018,Enero,Taiwán (Formosa),Valparaíso,Valparaíso,Valparaíso,66823.94,21.888,,,,
2018,Enero,Taiwán (Formosa),Valparaíso,Valparaíso,Valparaíso,279330.0,44.256,,,,
2018,Enero,Territorio Francés en Oceanía y el Pacífico,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,41304.0,4.614,,,,
2018,Febrero,Alemania,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,9894.34,0.754,,,,
2018,Febrero,Alemania,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,36022.4,3.471,,,,
2018,Febrero,Brasil,El Maule,Cristo Redentor (Los Libertadores),Los Andes,21965.25,19.536,,,,
2018,Febrero,Brasil,El Maule,Cristo Redentor (Los Libertadores),Los Andes,46216.0,49.07,,,,
2018,Febrero,Brasil,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8100.0,1.667,,,,
2018,Febrero,Brasil,O'Higgins,Cristo Redentor (Los Libertadores),Los Andes,180928.0,95.8624,,,,
2018,Febrero,Brasil,Valparaíso,Cristo Redentor (Los Libertadores),Los Andes,61952.0,21.803,,,,
2018,Febrero,Cambodia,El Maule,Aerop. A. Merino Benítez,Metropolitana,4078.02,0.686,,,,
2018,Febrero,Canadá,O'Higgins,Valparaíso,Valparaíso,8473.12,2.88,,,,
2018,Febrero,China,Antofagasta,Valparaíso,Valparaíso,123821.33,22.032,,,,
2018,Febrero,China,Aysén del General C.I. del Campo,San Vicente,Talcahuano,528927.0,112.43475,,,,
2018,Febrero,China,Biobío,San Antonio,San Antonio,66607.62,20.24,,,,
2018,Febrero,China,Biobío,San Antonio,San Antonio,35965.64,21.12,,,,
2018,Febrero,China,Biobío,Valparaíso,Valparaíso,179427.77,30.2528,,,,
2018,Febrero,China,Biobío,Valparaíso,Valparaíso,1495663.49,363.396,,,,
2018,Febrero,China,Biobío,Valparaíso,Valparaíso,3199818.45,517.99418,,,,
2018,Febrero,China,Coquimbo,Valparaíso,Valparaíso,94723.94,20.884,,,,
2018,Febrero,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,15701.35,2.772,,,,
2018,Febrero,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,19416.18,2.784,,,,
2018,Febrero,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,56971.34,12.476,,,,
2018,Febrero,China,El Maule,Lirquén,Talcahuano,462195.86,121.4874,,,,
2018,Febrero,China,El Maule,San Antonio,San Antonio,133540.63,20.108,,,,
2018,Febrero,China,El Maule,San Antonio,San Antonio,117760.0,21.20416,,,,
2018,Febrero,China,El Maule,San Antonio,San Antonio,332594.67,84.984,,,,
2018,Febrero,China,El Maule,San Antonio,San Antonio,707538.31,136.056,,,,
2018,Febrero,China,El Maule,San Vicente,Talcahuano,488355.37,99.75952,,,,
2018,Febrero,China,El Maule,Valparaíso,Valparaíso,361728.0,82.356,,,,
2018,Febrero,China,El Maule,Valparaíso,Valparaíso,4332588.16,1008.2181,,,,
2018,Febrero,China,El Maule,Valparaíso,Valparaíso,7661044.44,1531.87294,,,,
2018,Febrero,China,El Maule,Valparaíso,Valparaíso,18882859.25,3819.90539,,,,
2018,Febrero,China,La Araucanía,Lirquén,Talcahuano,55440.5,15.1316,,,,
2018,Febrero,China,La Araucanía,Lirquén,Talcahuano,105568.11,18.7385,,,,
2018,Febrero,China,La Araucanía,San Antonio,San Antonio,60046.8,19.38,,,,
2018,Febrero,China,La Araucanía,San Antonio,San Antonio,714421.8,101.2,,,,
2018,Febrero,China,La Araucanía,San Vicente,Talcahuano,163262.98,36.525,,,,
2018,Febrero,China,La Araucanía,Valparaíso,Valparaíso,745753.63,144.2473,,,,
2018,Febrero,China,La Araucanía,Valparaíso,Valparaíso,1236472.85,256.128,,,,
2018,Febrero,China,La Araucanía,Valparaíso,Valparaíso,3513705.19,662.1955,,,,
2018,Febrero,China,Los Lagos,Valparaíso,Valparaíso,101818.65,21.25515,,,,
2018,Febrero,China,Metropolitana,San Antonio,San Antonio,9490.0,21.4904,,,,
2018,Febrero,China,Metropolitana,San Antonio,San Antonio,182120.0,38.688,,,,
2018,Febrero,China,Metropolitana,San Vicente,Talcahuano,63976.0,21.7088,,,,
2018,Febrero,China,Metropolitana,Valparaíso,Tocopilla,57120.0,19.488,,,,
2018,Febrero,China,Metropolitana,Valparaíso,Valparaíso,295563.01,69.816,,,,
2018,Febrero,China,Metropolitana,Valparaíso,Valparaíso,546344.5,96.8658,,,,
2018,Febrero,China,Metropolitana,Valparaíso,Valparaíso,3430565.64,679.2092,,,,
2018,Febrero,China,Metropolitana,Valparaíso,Valparaíso,8813129.53,1674.28972,,,,
2018,Febrero,China,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,38981.42,8.618,,,,
2018,Febrero,China,O'Higgins,Lirquén,Talcahuano,468506.85,132.81325,,,,
2018,Febrero,China,O'Higgins,San Antonio,San Antonio,518050.38,102.3276,,,,
2018,Febrero,China,O'Higgins,San Antonio,San Antonio,1061278.49,258.4939,,,,
2018,Febrero,China,O'Higgins,San Antonio,San Antonio,1308548.0,268.3324,,,,
2018,Febrero,China,O'Higgins,San Antonio,San Antonio,3171176.65,652.718,,,,
2018,Febrero,China,O'Higgins,San Antonio,Valparaíso,67392.0,21.7152,,,,
2018,Febrero,China,O'Higgins,San Vicente,Talcahuano,123180.0,42.848,,,,
2018,Febrero,China,O'Higgins,Valparaíso,Valparaíso,110828.0,18.734,,,,
2018,Febrero,China,O'Higgins,Valparaíso,Valparaíso,2440927.0,585.24928,,,,
2018,Febrero,China,O'Higgins,Valparaíso,Valparaíso,4386305.73,942.2917,,,,
2018,Febrero,China,O'Higgins,Valparaíso,Valparaíso,25357546.81,5516.90507,,,,
2018,Febrero,China,O'Higgins,Valparaíso,Valparaíso,34349746.4,7699.7656,,,,
2018,Febrero,China,Valparaíso,Valparaíso,Valparaíso,55200.0,20.24,,,,
2018,Febrero,Colombia,El Maule,Valparaíso,Valparaíso,111280.0,129.85,,,,
2018,Febrero,Colombia,O'Higgins,San Antonio,San Antonio,31432.0,10.92,,,,
2018,Febrero,Colombia,O'Higgins,Valparaíso,Valparaíso,12144.0,4.2688,,,,
2018,Febrero,Corea del Sur,El Maule,Aerop. A. Merino Benítez,Metropolitana,8162.94,1.39,,,,
2018,Febrero,Corea del Sur,El Maule,San Antonio,San Antonio,103520.0,19.184,,,,
2018,Febrero,Corea del Sur,El Maule,San Antonio,San Antonio,174240.0,21.12,,,,
2018,Febrero,Corea del Sur,El Maule,Valparaíso,Valparaíso,135024.0,21.408,,,,
2018,Febrero,Corea del Sur,El Maule,Valparaíso,Valparaíso,158065.0,22.644,,,,
2018,Febrero,Corea del Sur,El Maule,Valparaíso,Valparaíso,279909.59,37.9005,,,,
2018,Febrero,Corea del Sur,Metropolitana,San Antonio,San Antonio,622858.0,92.8,,,,
2018,Febrero,Corea del Sur,O'Higgins,San Antonio,San Antonio,126352.8,21.344,,,,
2018,Febrero,Corea del Sur,O'Higgins,Valparaíso,Valparaíso,124559.3,21.344,,,,
2018,Febrero,Corea del Sur,O'Higgins,Valparaíso,Valparaíso,449113.42,88.32,,,,
2018,Febrero,Ecuador,Atacama,San Antonio,San Antonio,10488.0,3.312,,,,
2018,Febrero,Ecuador,Coquimbo,San Antonio,San Antonio,30000.0,26.64,,,,
2018,Febrero,Ecuador,El Maule,San Antonio,San Antonio,6064.0,4.6624,,,,
2018,Febrero,Ecuador,El Maule,San Antonio,San Antonio,72000.0,53.28,,,,
2018,Febrero,Ecuador,O'Higgins,San Antonio,San Antonio,30875.0,37.05,,,,
2018,Febrero,Ecuador,O'Higgins,San Antonio,San Antonio,61900.0,68.709,,,,
2018,Febrero,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,26603.93,13.316,,,,
2018,Febrero,España,Valparaíso,Aerop. A. Merino Benítez,Metropolitana,8539.15,1.326,,,,
2018,Febrero,Estados Unidos de América,Biobío,Aerop. A. Merino Benítez,Metropolitana,18816.0,4.643,,,,
2018,Febrero,Estados Unidos de América,Biobío,Aerop. A. Merino Benítez,Metropolitana,148647.07,6.621,,,,
2018,Febrero,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,19292.21,2.216,,,,
2018,Febrero,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,12552.0,3.0334,,,,
2018,Febrero,Estados Unidos de América,El Maule,Caldera,Chañaral,4715.01,8.208,,,,
2018,Febrero,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,9271.43,5.04,,,,
2018,Febrero,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,37576.0,9.552,,,,
2018,Febrero,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,6130.41,26.1984,,,,
2018,Febrero,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,418304.25,97.42155,,,,
2018,Febrero,Estados Unidos de América,La Araucanía,Aerop. A. Merino Benítez,Metropolitana,19136.0,4.308,,,,
2018,Febrero,Estados Unidos de América,La Araucanía,Aerop. A. Merino Benítez,Metropolitana,17228.56,5.192,,,,
2018,Febrero,Estados Unidos de América,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8935.59,2.342,,,,
2018,Febrero,Estados Unidos de América,Metropolitana,Valparaíso,Valparaíso,316256.4,73.632,,,,
2018,Febrero,Estados Unidos de América,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,56640.0,12.153,,,,
2018,Febrero,Estados Unidos de América,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,66936.51,12.666,,,,
2018,Febrero,Estados Unidos de América,O'Higgins,Cristo Redentor (Los Libertadores),Los Andes,67200.0,19.152,,,,
2018,Febrero,Estados Unidos de América,O'Higgins,San Antonio,San Antonio,42483.25,20.976,,,,
2018,Febrero,Estados Unidos de América,O'Higgins,Valparaíso,Valparaíso,49740.0,19.896,,,,
2018,Febrero,Estados Unidos de América,O'Higgins,Valparaíso,Valparaíso,221143.92,179.135,,,,
2018,Febrero,Estados Unidos de América,O'Higgins,Valparaíso,Valparaíso,12345.0,4.7734,,,,
2018,Febrero,Francia,El Maule,Valparaíso,Valparaíso,95760.0,19.9584,,,,
2018,Febrero,Francia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,163476.6,17.088,,,,
